AreaManagerId,SellingPointId,StartDateSellingPoint,EndDateSellingPoint,SellingPointDesc,Location
518,1566,19921105,,L COUPERUSPLEIN 2 (449),"(52.085093285, 4.309369791)"
363,10531,20090727,,Keizersgracht 198_BORD,"(52.374608779, 4.884993642)"
518,2247,20070809,,CALANDPLEIN  (5238),"(52.061901097, 4.314713844)"
166,236204,20160101,20991231,Zone 236204 Vloeddijk t.o. huisnummer 7A,"(52.553845031, 5.921167291)"
518,2244,20130701,,VOLENDAMLAAN 940 (4730),"(52.061425168, 4.263982906)"
402,35197,20130326,,BS_BKN,"(52.219567038, 5.172175664)"
363,15196,20090721,,Robert Fruinlaan t/o 24,"(52.363909529, 4.82916206)"
363,10535,20060404,,PRINSENGRACHT 195 T/O,"(52.37756115, 4.885979588)"
518,2217,20090501,,HOUTZAGERSSINGEL 19 (4071),"(52.072192617, 4.305104554)"
537,236385,20130101,22200101,Secr. Varkevisserstraat hoek Ligusterstraat,"(52.200265274, 4.393765654)"
363,15215,20090721,,Pradolaan 29,"(52.367282403, 4.82959552)"
935,27597,20140401,,Brusselsestraat 2 / t.h.v. Regenboog,"(50.849563299, 5.680302194)"
363,18922,20120209,,Walborg 13,"(52.324017126, 4.874193989)"
518,2157,19921105,,WEISSENBRUCHSTR 23 (719),"(52.089594031, 4.318858677)"
363,15630,20060404,,DARWINPLANTSOEN 13 T/H,"(52.345733784, 4.931226316)"
518,2248,20150202,,FLAKKEESESTR 24 (5259),"(52.089582715, 4.256222317)"
518,2244,20130701,,VOLENDAMLAAN 940 (4730),"(52.061425168, 4.263982906)"
917,45081,20150101,,Klompstraat,"(50.889087544, 5.982550663)"
935,27837,20140401,,Prof. Moserstraat / Meersernerweg,"(50.853369028, 5.705516423)"
518,1617,19921106,,BADHUISSTR 198 (1357),"(52.103768442, 4.279096587)"
518,2251,20120614,,TROELSTRAKADE 40 (4572),"(52.057606041, 4.298466497)"
518,1761,19931027,,BLEKERSLAAN 23 (2259),"(52.073139451, 4.300067781)"
935,27698,20140401,,St Marternusstraat 1 /  Glacisweg,"(50.839764327, 5.691560029)"
518,2173,19970827,,HOBBEMASTR 269 (2884),"(52.067569779, 4.298869721)"
518,2075,19990909,,V ZAECKSTR 93 (3329),"(52.095949953, 4.325282413)"
363,18838,20111003,,Soetendaal 77,"(52.32367347, 4.863571779)"
281,4004,20160101,,Westluidensestraat,"(51.885825863, 5.437484052)"
513,28005,20160101,,P-terrein Schouwburgplein,"(52.015914392, 4.713115388)"
363,10636,20060404,,SPUISTRAAT 122 T/O,"(52.374433925, 4.890288603)"
935,27895,20140401,,Heugermerweg 3 / perceel 75,"(50.843543941, 5.704666256)"
518,2246,20140201,,NOORDPOLDERKADE 384 (4988),"(52.062496953, 4.334868063)"
935,27772,20140101,,Wilhelminasingel 6 / perceel 61,"(50.850320318, 5.70165308)"
402,35102,20130326,,Schil,"(52.230269224, 5.177396618)"
363,17076,20160426,,Hoogoorddreef_BORD,"(52.313069354, 4.956251782)"
518,1798,19940131,,STATIONSWEG 168 (2317),"(52.0710405, 4.320814893)"
363,13338,20060404,,Koninginneweg 139,"(52.353433387, 4.863480304)"
363,13358,20060404,,Koningslaan 4_BORD,"(52.354771415, 4.867001828)"
153,8124,20110101,20500101,,"(52.225147349, 6.898929191)"
203,34226,20120110,20160101,Beekstraat,"(52.141829445, 5.580841046)"
518,2230,20081001,,WOGNUMSTR 108 (3891),"(52.063658207, 4.270016567)"
228,25616,20160101,20161015,,"(52.0451135, 5.66856336)"
546,7041,20150908,,Pelikaanstraat,"(52.162551918, 4.486796318)"
518,2253,20130926,,AZALEASTR 130 (4763),"(52.076086755, 4.263084119)"
363,15837,20161128,,Amstelbeststraat 14_BORD,"(52.34060839, 4.919495398)"
363,18798,20060404,,VAN DER BOECHORSTSTRAAT / WELDAM 28 T/H,"(52.331573297, 4.861714559)"
518,1536,19921020,,J HENDRIKSTR 17 (345),"(52.076215829, 4.307272956)"
473,236139,20120101,,,"(52.368942909, 4.531799956)"
518,2246,20140201,,ELBOOGSTR 84 (4994),"(52.06670022, 4.332270891)"
439,7943,20040707,,Waterlandplein,"(52.504485634, 4.959138346)"
935,27927,20140401,,Groene Loper,"(50.846115407, 5.713156996)"
363,12564,20060404,,Courbetstraat 48,"(52.345207255, 4.869050862)"
935,27690,20140101,,Lage Kanaaldijk 2 /  Bergweg,"(50.837574912, 5.694750668)"
518,2246,20140201,,SCHAAPHERDERSTR 411 (5068),"(52.050468525, 4.313582322)"
363,16796,20060724,,Y-Burglaan 802,"(52.355654678, 4.994132761)"
363,16526,20060404,,ZEEBURGERDIJK 105 T/H_BORD,"(52.366206821, 4.937766214)"
363,15733,20060404,,SALTETSTRAAT 5 T/H,"(52.345637647, 4.934307571)"
518,1634,19921106,,ZEESTR 92 (1789),"(52.086376236, 4.301459128)"
518,2247,19971008,,LAAKWEG 523 (3030),"(52.063745827, 4.323899159)"
363,19029,20061211,,Leeuwendalersweg  75_BORD,"(52.37833473, 4.838714589)"
363,19041,20061211,,Leeuwendalersweg 29_BORD,"(52.37959, 4.842672189)"
935,27599,20140401,,Kommel,"(50.849159427, 5.684722413)"
518,2234,20090201,,KANAALWEG 128 (3975),"(52.103194953, 4.286411535)"
935,27622,20140401,,Min. Goeman Borgesiusplantsoen,"(50.844848724, 5.678735847)"
935,27685,20140401,,Hoge Kanaaldijk 2 /  perceel 20,"(50.838339114, 5.695540465)"
518,2247,20140201,,WALDORPSTR 164 (5012),"(52.066821039, 4.318052147)"
935,27548,20140401,,Dr. Van Kleefstraat,"(50.851049163, 5.669832199)"
363,15833,20161128,,Amstelvlietstraat 2,"(52.338409545, 4.919928912)"
363,13277,20060404,,Willem Witsenstraat 6,"(52.351711957, 4.870725971)"
373,50760,20130322,,Egmond aan Zee (Zone C),"(52.613380775, 4.621611481)"
935,27919,20140401,,Severenplein,"(50.864050536, 5.731710831)"
518,1623,19921106,,ALEXANDERSTR 14 (1640),"(52.085450832, 4.305482456)"
363,14653,20060404,,GRAAFSCHAPSTRAAT 17 T/O,"(52.339491841, 4.894390572)"
518,2253,20131001,,ROZENSTR 97 (4794),"(52.075230221, 4.257105232)"
153,8055,20110101,20500101,,"(52.213739927, 6.893728689)"
546,7111,20160718,,Herensingel,"(52.163411645, 4.502681436)"
935,27571,20140401,,Bilserbaan 50,"(50.852957726, 5.668921532)"
935,27869,20140401,,Heerderweg3/Princesselaan (huisnr 5),"(50.84606901, 5.708569444)"
363,19167,20070208,,Spaarndammerdijk 595,"(52.388711865, 4.852737517)"
160,77723,20130101,,Admiraal Helfrichstraat,"(52.574863825, 6.620622286)"
448,29503,20160526,,Drijverstraat,"(53.054333827, 4.802220798)"
855,51361,20130101,20180426,Enschotsestraat,"(51.562168886, 5.09447328)"
153,8170,20110101,20500101,,"(52.215760372, 6.901552875)"
518,1663,19930614,,J P COENSTR 7 (1977),"(52.079222444, 4.333008042)"
363,18727,20060404,,OLDENGAARDE 96 T/H,"(52.331713605, 4.883187086)"
289,236001,20151203,,TA 23,"(51.967698525, 5.664517537)"
363,16768,20060404,,JAVASTRAAT 132 T/H,"(52.363799216, 4.940458742)"
855,51401,20130101,20180426,Pasteurhof (Dagkaart),"(51.557480278, 5.097739927)"
518,2246,20140201,,SCHAAPHERDERSTR 411 (5068),"(52.050468525, 4.313582322)"
518,1801,19940208,,BACHMANSTR 14 (2326),"(52.091285181, 4.313004513)"
1883,20750,20151101,,GELEEN - RIJKSWEG CENTRUM,"(50.968778281, 5.829813534)"
995,21050,20150101,,Zuigerplasdreef,"(52.506756545, 5.478748913)"
80,8936,20120101,20500101,,"(53.204644397, 5.8006523)"
518,1923,19960709,,V SPEIJKSTR 26 (2630),"(52.083928648, 4.295150011)"
518,2252,20091001,,KAMPERFOELIESTR 206 (3896),"(52.069836359, 4.268674909)"
363,10854,20060404,,RAPENBURG 56 T/H,"(52.371190105, 4.908725081)"
363,12179,20060404,,JACOB VAN LENNEPKADE 114_BORD,"(52.364710424, 4.869845614)"
1900,51871,20140601,20190901,"Sneek, Veemarktplein. Parkeermeter 2805, ? 1,00 per uur, max ? 2,00 per dag","(53.030319803, 5.65432328)"
221,9801,20170201,20170314,,"(52.015880092, 6.131133994)"
518,2253,20130805,,AZALEASTR 76 (4762),"(52.075187916, 4.262625808)"
363,18405,20060608,,Danzigerbocht  2,"(52.396765994, 4.878271393)"
119,77845,20151119,,Javastraat,"(52.699211242, 6.195068359)"
402,35194,20130326,,BS_BKN,"(52.21901491, 5.171115054)"
363,14176,20060404,,M Harpertszoon Trompstraat t/h 26,"(52.372064321, 4.861424335)"
363,14536,20060404,,LEKSTRAAT 84 T/O,"(52.344827504, 4.90464134)"
917,45010,20150101,20190116,Stationstraat parkeerterrein tegenover politiekantoor,"(50.889681081, 5.97772876)"
402,35203,20130326,,BS_BKN,"(52.217984266, 5.173194742)"
363,16175,20060404,,ZAANSTRAAT 250 T/O,"(52.390388619, 4.872578848)"
855,51465,20130101,20180426,St. Annahof,"(51.553967362, 5.075704632)"
518,2248,20150202,,BREEZANDSTR 16 (5254),"(52.087924425, 4.256747539)"
363,18312,20081003,,Condensatorweg_BORD,"(52.389539343, 4.84653171)"
518,2244,20130701,,NIEUWENDAMLAAN  (5505),"(52.061425168, 4.263982906)"
363,12700,20080918,,Anthony fokkerweg,"(52.34529338, 4.846618131)"
518,2256,19970828,,VD NEERSTR 238 (3005),"(52.066850686, 4.302257875)"
363,13423,20060404,,Stadionplein 73,"(52.343161202, 4.857840434)"
855,51340,20130101,20180101,Bredaseweg,"(51.555389195, 5.074535285)"
518,1625,19921106,,PLEIN 1813 2 (1679),"(52.086356151, 4.305415135)"
518,2244,20130701,,NIEUWENDAMLAAN  (5505),"(52.061425168, 4.263982906)"
518,2002,19971030,,ATJEHSTR 114 (3058),"(52.093804553, 4.307078948)"
439,7950,20190901,,Wagenweg,"(52.508813562, 4.953197053)"
935,27774,20140101,,Hoek Lage Barakken Bourgognestraat,"(50.848684369, 5.701474569)"
141,114124,20160125,,Maximaal 2 uur,"(52.354689739, 6.659328636)"
518,2131,20001110,,KALVERMARKT 12 (3488),"(52.077970677, 4.315902908)"
855,51354,20130101,20180426,Stadstraat,"(51.552430314, 5.08467148)"
473,236114,20120101,,,"(52.370678284, 4.529519303)"
363,16851,20090730,,Duarte Pachecostraat 10,"(52.361249343, 4.976123199)"
363,12037,20060404,,VONDELKERKSTRAAT 1 T/O_BORD,"(52.35863658, 4.859541751)"
363,14036,20060404,,Postjeskade t/o 211_BORD,"(52.359855451, 4.85004984)"
546,7009,20180501,,Raamsteeg,"(52.154833848, 4.492324173)"
518,2058,19990908,,BREITNERLAAN 426 (3253),"(52.096349601, 4.334577291)"
518,1616,19921106,,DIERENSELAAN 25 (3770),"(52.067059438, 4.285794228)"
518,2233,20090201,,PR WILLEMSTR 18 (3952),"(52.103326599, 4.277005366)"
363,19049,20061211,,Lauernessestraat 2  BORD,"(52.381852803, 4.841517427)"
518,1615,19960416,,PLETTERIJKADE 17 (2503),"(52.074330562, 4.321833241)"
855,51510,20180101,,51510,"(51.560574889, 5.073254869)"
855,51460,20130101,20180426,Capucijnenstraat,"(51.554054165, 5.078333906)"
855,51510,20180101,,51510,"(51.560574889, 5.073254869)"
855,51489,20130101,20190128,51489,"(51.537794627, 5.076320769)"
363,17530,20060404,,M.HANENBERGSTRAAT 44 T/O,"(52.359032259, 4.801941358)"
153,8082,20110101,20500101,,"(52.225786364, 6.891282033)"
935,27854,20140401,,Frankenstraat 149,"(50.851559333, 5.714863708)"
153,8036,20110101,20500101,,"(52.224830153, 6.891375875)"
935,27562,20140401,,Brusselseweg t.o. 193AB,"(50.85545946, 5.671314867)"
546,7218,20161101,,Leeuwerikstraat,"(52.172049593, 4.471124139)"
363,11273,20060404,,NIEUWEVAART 5 T/H,"(52.370592994, 4.913914226)"
363,15063,20070801,,WITTGENSTEINLAAN 193,"(52.352629513, 4.835881804)"
363,13136,20060404,,Van Woustraat 237,"(52.349650368, 4.904112959)"
518,2246,20140201,,P V TROOSTWIJKSTR 159 (4930),"(52.056859001, 4.327387259)"
402,35180,20130326,,BS_BKN,"(52.218869446, 5.167268403)"
826,26206,20121101,,Bouwlingplein,"(51.642436106, 4.854043376)"
518,1550,19921020,,P HEINSTR 18 (368),"(52.082479099, 4.300246314)"
301,9716,20130118,,Verkooppunt Marspoortstraat,"(52.14149623, 6.191339353)"
513,28006,20160101,,P-terrein Vossenburchkade,"(52.017323863, 4.711879963)"
518,1588,19930614,,BEZUIDENHOUTSEWEG 131 (2007),"(52.085658284, 4.330623079)"
855,51347,20130101,20180426,Galjoenstraat (Dagkaart),"(51.553448122, 5.09474535)"
221,9801,20170201,20170314,,"(52.015124956, 6.137969961)"
518,2006,19971030,,BONISTR 23 (3074),"(52.09094671, 4.299449594)"
777,9466,20130901,20170101,Korte Dreef,"(51.569500806, 4.633317269)"
353,9400,20130129,20140331,Podiumweg,"(52.016396881, 5.040418599)"
855,51430,20180426,,51430,"(51.559789382, 5.098547813)"
153,8173,20110101,20500101,,"(52.211831685, 6.895448084)"
546,7024,20150908,,Lange Mare,"(52.161082034, 4.490708187)"
363,13322,20060404,,Willemsparkweg 47,"(52.357415887, 4.876123679)"
935,27694,20140101,,Papenweg 2 / perc 58A,"(50.836954009, 5.693949213)"
114,78115,20140101,,Dordsedwarsstraat P1,"(52.777657331, 6.896971765)"
855,51430,20180426,,51430,"(51.559789382, 5.098547813)"
362,21788,20190213,,Burg Rijnderslaan,"(52.297584464, 4.865778449)"
518,1664,20020711,,SCHENKKADE 307 (3594),"(52.082322071, 4.346280593)"
518,2263,20171130,,STADHOUDERSLAAN 90 (5454),"(52.088524983, 4.279539906)"
855,51328,20130101,20180426,Poststraat (Dagkaart),"(51.558407157, 5.084962917)"
363,16745,20060404,,ZEEBURGERDIJK 532 T/H_BORD,"(52.366119887, 4.943830926)"
855,51511,20180101,,51511,"(51.555310703, 5.075726337)"
119,77806,20151119,,Pelikaanstraat,"(52.700690775, 6.191425658)"
518,2252,20100101,,BOKSDOORNSTR 27 (4267),"(52.071801848, 4.2691114)"
855,51511,20180101,,51511,"(51.555310703, 5.075726337)"
363,14186,20060404,,Geuzenstraat  t/o 53,"(52.372193043, 4.864726842)"
518,1800,20010605,,ORANJEPLEIN 59 (3516),"(52.070802308, 4.31679066)"
363,18906,20111003,,Nieuwe herlaer 175,"(52.325165897, 4.88773814)"
855,51511,20180101,,51511,"(51.555389195, 5.074535285)"
935,27527,20140401,,Annalaan 1,"(50.849403514, 5.676700489)"
307,9000,20151008,,Kreupelstraat,"(52.15744375, 5.395185214)"
363,15572,20060404,,MIDDENWEG 113 T/H_BORD,"(52.352053331, 4.933455074)"
363,10931,20060404,,GROTE BICKERSSTRAAT 347 T/H,"(52.386670342, 4.889419239)"
114,78106,20140101,,Stationstraat (GPP),"(52.790006786, 6.898733048)"
363,15138,20070803,,JAN EVERTSENSTRAAT 473,"(52.369250747, 4.840562696)"
855,51511,20180101,,51511,"(51.555389195, 5.074535285)"
935,27641,20140401,,Weryweg / Ruttensingel,"(50.844006314, 5.675811826)"
935,27662,20140401,,van Heylerhoflaan (brug)1e vanaf Hermanspark,"(50.843400023, 5.692185808)"
935,27778,20140101,,Akerstraat Noord / Alexander Battalaan,"(50.847545447, 5.704498238)"
537,236358,20130101,22200101,Vuurbaakplein hoek Koninginneweg,"(52.200300763, 4.391949604)"
381,25438,20150901,20160706,Vlietlaan,"(52.278467636, 5.158300452)"
861,25510,20161110,,Meent-Noord,"(51.420259597, 5.405344819)"
153,8196,20110101,20500101,,"(52.217022858, 6.902189539)"
935,27733,20140101,,Trianonstraat 1,"(50.842087511, 5.679596657)"
363,14586,20060404,,SCHELDEPLEIN 16 T/H,"(52.344387668, 4.890093494)"
935,27819,20140401,,Prins Mauritslaan 30,"(50.847342427, 5.717202195)"
363,14634,20060404,,DINTELSTRAAT 29 T/H,"(52.344223376, 4.893214989)"
362,21788,20190213,,Keizer Karelweg,"(52.298705057, 4.855340243)"
363,12608,20060404,,Aalsmeerplein 8,"(52.347339353, 4.846187133)"
518,2000,19971030,,CELEBESSTR 71 (3055),"(52.090929081, 4.298140268)"
935,27813,20140401,,Scharnerweg 91,"(50.848717946, 5.715351274)"
518,1913,19960520,,VD SPIEGELSTR 11 (2593),"(52.084443441, 4.296643586)"
281,4022,20160101,,St. Walburgkerkpad,"(51.886999286, 5.429823925)"
80,8966,20120101,20500101,,"(53.200084953, 5.798630108)"
935,27502,20140401,,Grote Gracht thv 63,"(50.850751856, 5.687511085)"
363,13083,20060404,,Sint Willibrordusstraat 46,"(52.354156031, 4.901154001)"
1883,20750,20151101,,GELEEN - RIJKSWEG ZUID,"(50.96613411, 5.826425749)"
363,13518,20060404,,MAURITSKADE 19 T/O,"(52.360926745, 4.912807136)"
363,16914,20160705,,Faas wilkesstraat BLOK 9A_BORD,"(52.374928729, 4.964541693)"
362,21788,20190104,,Ouderkerkerlaan,"(52.299032104, 4.858333476)"
518,2253,20131001,,LN V MEERDERVOORT 709 (4599),"(52.071933358, 4.257760219)"
118,23155,20150101,,Het Haagje Z,"(52.720608126, 6.480065282)"
855,51344,20130101,20180426,J. Aartserstraat (Dagkaart),"(51.555654136, 5.095375596)"
363,13554,20060404,,WEESPERZIJDE 70 T/H,"(52.353858977, 4.909478466)"
513,28001,20150101,,Achter de Vismarkt 19,"(52.01027218, 4.708641568)"
935,27889,20140401,,Kardinaal van Rossumplein 3 / perceel 64,"(50.842010061, 5.709919841)"
363,16592,20060404,,PANAMAKADE 146 T/H_BORD,"(52.372666285, 4.941236596)"
518,1513,19921008,,PAVILJOENSGRACHT 7 (144),"(52.074347291, 4.311614748)"
518,2157,19921105,,WEISSENBRUCHSTR 61 (720),"(52.089942399, 4.31989451)"
518,2004,19971030,,BALISTR 125 (3071),"(52.092698161, 4.307808152)"
935,27580,20140401,,Porseleinstraat 5,"(50.852311652, 5.663538971)"
362,21788,20190213,,"Ouderkerklaan, virtueel","(52.298372746, 4.86199997)"
518,1907,19960520,,HELMERSSTR 98 (2580),"(52.078221055, 4.294929764)"
363,13055,20060404,,2e Jan vd Heijdenstr 70,"(52.356180961, 4.903127132)"
518,1959,20000927,,HOEFKADE 1528 (3486),"(52.060383613, 4.295335177)"
546,7208,20161101,,Vijf Meilaan,"(52.147836459, 4.479004778)"
855,51511,20180101,,51511,"(51.556048166, 5.075351263)"
363,11199,20060404,,ZEEBURGERPAD 17 T/H,"(52.366858368, 4.93009799)"
518,2247,19970915,,LEEGHWATERPLEIN  (3026),"(52.066360976, 4.321080954)"
363,18779,20060404,,FRIESLANDSTRAAT 135 T/H,"(52.333587777, 4.876688426)"
363,12114,20060404,,ANNA SPENGLERSTRAAT 61 T/O_BORD,"(52.36375492, 4.869231022)"
363,11279,20060404,,ENTREPOTDOK 13 T/O,"(52.369388986, 4.912254696)"
855,51511,20180101,,51511,"(51.556048166, 5.075351263)"
777,9476,20130901,,Markt,"(51.57107941, 4.635008258)"
363,16679,20060404,,LEVANTPLEIN 16 T/O_BORD,"(52.376457287, 4.942005828)"
518,2100,19921021,,ZEEKANT 110 (429),"(52.116958325, 4.286879867)"
518,2140,20010824,,GENEMUIDENSTR 273 (3536),"(52.047599762, 4.279248623)"
363,15575,20060404,,HUGO DE VRIESLAAN 4 T/H,"(52.350437037, 4.934239306)"
363,12012,20060404,,TWEEDE HELMERSSTRAAT 52 T/H_BORD,"(52.36437094, 4.876047528)"
363,18926,20120209,,Opveld 2,"(52.324361846, 4.879920571)"
518,2240,20100701,,PIJNBOOMSTR 109 (4350),"(52.080846097, 4.271032411)"
518,2246,20140201,,RIJSWIJKSEWEG 528 (4961),"(52.062126188, 4.333003402)"
518,2244,20130701,,WERKHOVENSTR 121 (4743),"(52.059227663, 4.272471203)"
362,21788,20190104,20190214,Ouderkerkerlaan,"(52.298297931, 4.857752171)"
405,21500,20140601,,Achterom,"(52.639596543, 5.057669281)"
518,2230,20081001,,MONNICKENDAMPLEIN 4 (3882),"(52.062669967, 4.271088775)"
546,7030,20150908,,Levendaal,"(52.154767578, 4.501007286)"
479,75044,20141008,,1160,"(52.441904186, 4.818938049)"
363,10403,20060404,,SINGEL 387 T/O_BORD,"(52.368689961, 4.88812772)"
1900,51869,20140601,20190901,"Sneek, Veemarktplein. Parkeermeter 2803, ? 1,00 per uur, max ? 2,00 per dag","(53.029282024, 5.655796571)"
855,51349,20130101,20180426,Gildebroederstraat (Dagkaart),"(51.552237577, 5.090900982)"
363,14553,20060404,,UITHOORNSTRAAT 8 T/H,"(52.347639772, 4.909387057)"
363,12065,20060404,,DA COSTAPLEIN 20_BORD,"(52.370330709, 4.873314482)"
453,9254,20120301,,,"(52.447857557, 4.572982528)"
363,14172,20060404,,Reinier Claeszenstraat t/h 6,"(52.371762461, 4.862499489)"
363,12146,20060404,,FREDERIKSSTRAAT 1 T/O,"(52.358460423, 4.858967167)"
855,51511,20180101,,51511,"(51.555484869, 5.074867641)"
363,16558,20060404,,C. VAN EESTERENLAAN 576 T/O_BORD,"(52.369151353, 4.938384047)"
439,7946,20080415,,t Lammetje,"(52.507038466, 4.950132004)"
153,8044,20110101,20500101,,"(52.220807812, 6.890006295)"
363,16166,20060404,,HOUTRIJKSTRAAT 99 T/H_BORD,"(52.390543132, 4.877504316)"
363,13540,20060404,,TILANUSSTRAAT 2 T/H,"(52.358131025, 4.910294289)"
381,25448,20150901,20160706,Huizerweg,"(52.274262458, 5.170609038)"
537,236344,20130101,22200101,Sluisweg t.h.v. huisnr. 59,"(52.20589022, 4.400115985)"
363,12507,20060404,,Havenstraat 6_BORD,"(52.349639614, 4.856262707)"
855,51511,20180101,,51511,"(51.555484869, 5.074867641)"
518,2232,20090201,,A DE HAENSTR 89 (3984),"(52.076130545, 4.270771355)"
363,10870,20060404,,NIEUWE KERKSTRAAT 50 T/H,"(52.363996909, 4.904727781)"
363,12181,20060404,,TEN KATESTRAAT 160 T/O,"(52.365394, 4.867854714)"
473,236108,20120101,,,"(52.367906494, 4.531852349)"
90,51228,20130702,,Burgemeester Wuiteweg II,"(53.102066432, 6.098508275)"
363,18909,20111003,,Beysterveld 163_BORD,"(52.328208602, 4.887827253)"
855,51388,20130101,20180426,Lancierstraat  (Dagkaart),"(51.553539684, 5.09754572)"
363,16614,20060404,,SUMATRAKADE 1299 T/H,"(52.379650012, 4.925272887)"
518,2246,20140201,,CROMVLIETPLEIN 120 (4992),"(52.065827894, 4.33317192)"
363,15208,20090721,,Bonnefantenstraat 4,"(52.365690619, 4.828649217)"
363,18879,20111003,,Backershagen 97,"(52.327174169, 4.875623037)"
855,51363,20130101,20180426,Fabrieksstraat (Dagkaart),"(51.559144865, 5.079524001)"
518,2100,19950410,,G DEYNOOTWEG 35 (2396),"(52.109584992, 4.278661294)"
363,12166,20060404,,KANAALSTRAAT 145 T/O_BORD,"(52.36143893, 4.86049365)"
935,27786,20140101,,Gebr. Hermansstraat 1 / perc 46,"(50.854391634, 5.700608407)"
114,78104,20140101,,Oranjelaan,"(52.7887962, 6.897800509)"
363,10432,20060404,,GROENBURGWAL 45 T/O,"(52.368627668, 4.898163242)"
935,27526,20140401,,Prins Bisschopsingel / politie,"(50.841947216, 5.687513563)"
363,12054,20060404,,DA COSTAKADE 167 T/H,"(52.367635804, 4.873923567)"
307,9001,20150216,,Arnhemseweg (tussen zonnehof en bergstraat),"(52.150993399, 5.385075648)"
363,14051,20060404,,Orteliusstraat  191_BORD,"(52.369698935, 4.849294298)"
363,16915,20160705,,Faas wilkesstraat BLOK 14_BORD,"(52.371929092, 4.970642177)"
221,9800,20120101,,,"(52.01258186, 6.135455061)"
363,17052,20120529,,Pikoletstraat 17_BORD,"(52.316936341, 4.959892923)"
642,7894,20140414,,701 Veerplein,"(51.817984125, 4.656665764)"
518,1590,19921106,,LN V NW OOST-INDIE 1 (2340),"(52.083859094, 4.33971514)"
518,2132,20010605,,KONINGSTR 60 (3509),"(52.070780746, 4.312496995)"
518,2100,20140303,,BOSSCHESTR 107 (5059),"(52.112006946, 4.289880688)"
758,21827,20161001,20181215,Kerkstraat 1 -  B 80552,"(51.585895403, 4.77808195)"
363,12113,20060404,,ITE BOEREMASTRAAT 1 T/H,"(52.362742072, 4.869744915)"
935,27844,20140401,,Meersernerweg 219a,"(50.854594125, 5.705793436)"
935,27706,20140401,,Henri Goovaertsweg 1 / Den Deken,"(50.838383378, 5.689857779)"
935,27531,20140401,,Orleansstraat,"(50.851343398, 5.672606705)"
935,27924,20140401,,Voedingskanaalweg,"(50.862365105, 5.689373437)"
228,25612,20160101,,Raadhuisplein,"(52.046080527, 5.672445581)"
363,15640,20060404,,FRAUNHOFERSTRAAT 25 T/H_BORD,"(52.351198352, 4.937202192)"
363,16019,20060404,,GILLIS VAN LEDENBERCHSTRAAT 134 T/H_BORD,"(52.375239846, 4.871139264)"
363,10214,20060404,,KEIZERSGRACHT 464 T/O,"(52.366701596, 4.884788243)"
